Title,Portátil,Max_Jugadores,Multiplataforma,Online,Genre,Licenciado,Desarrollador,Secuela,Puntuacion_Reseña,Rating,Fecha_Lanzamineto,Length.All PlayStyles.Average,Length.All PlayStyles.Leisure,Length.All PlayStyles.Median,Length.All PlayStyles.Polled,Length.All PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main + Extras.Average,Length.Main + Extras.Leisure,Length.Main + Extras.Median,Length.Main + Extras.Polled,Length.Main + Extras.Rushed,Length.Main Story.Average,Length.Main Story.Leisure,Length.Main Story.Median,Length.Main Story.Polled,Length.Main Story.Rushed
Bee Movie Game,True,2,True,True,Action,True,Activision,True,71,T,2007,5.76666666666667,6.26666666666667,5.63333333333333,4,5.35,6,6,6,1,6,5.26666666666667,5.26666666666667,5.26666666666667,1,5.26666666666667,5.91666666666667,6.36666666666667,5.91666666666667,2,5.45
Dynasty Warriors: Gundam,True,2,True,True,Action,True,Namco,True,55,M,2007,62.0666666666667,94.35,50.8,16,32.7166666666667,100.883333333333,116.6,101,6,80.5,49.75,66.3,47.5,4,34.3,31.4666666666667,42.9333333333333,37.0666666666667,6,21.6333333333333
Golden Axe,True,2,True,True,Action,True,Sega,True,45,M,2007,1.18333333333333,3.43333333333333,1,58,0.7,1.38333333333333,1.71666666666667,1.5,9,1.03333333333333,1.11666666666667,1.21666666666667,1.08333333333333,4,1.05,1.15,3.36666666666667,0.75,45,0.633333333333333
Dementium: The Ward,True,1,True,True,Action,True,,True,72,M,2007,4.01666666666667,5.25,4,9,3.2,4.11666666666667,5.15,3.5,5,3.1,0,0,0,0,0,3.88333333333333,3.96666666666667,4,4,3.73333333333333
Rondo of Swords,True,1,True,True,"Role-Playing (RPG),Strategy",True,,True,69,E,2007,23.2333333333333,31.7333333333333,17.7,7,18.2333333333333,36.5,39.75,36.5,2,33.25,17,17,17,1,17,18.1666666666667,19.8666666666667,17.35,4,16.8666666666667
Disgaea: Afternoon of Darkness,True,1,True,True,"Role-Playing (RPG),Strategy",True,,True,87,M,2007,87.5,453.766666666667,59.6,44,37.7333333333333,315.1,533.45,150.716666666667,4,178.95,97.5166666666667,123.15,99.5333333333333,15,78.4,45.0833333333333,75.5166666666667,40.8,25,22.4333333333333
NASCAR 08,True,1,True,True,"Racing / Driving,Sports",True,EA,True,57,M,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Quest Swords: The Masked Queen and the T...,True,1,True,True,Action,True,SquareEnix,True,65,T,2007,12.0166666666667,22.1166666666667,9.3,19,8.81666666666667,11.3166666666667,11.3166666666667,11.3166666666667,1,11.3166666666667,17.3666666666667,24.3833333333333,13,7,11.5833333333333,8.68333333333333,10.1333333333333,8.5,11,7.78333333333333
Call of Juarez,True,1,True,True,Action,True,Ubisoft,True,71,E,2007,8.63333333333333,20.8,8.2,98,6.75,11.2166666666667,21.85,9.83333333333333,13,8.75,9,11,9,26,8,7.91666666666667,10.7333333333333,8,59,6.51666666666667
College Hoops 2K8,True,1,True,True,Sports,True,2K,True,81,M,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eternal Sonata,True,1,True,True,Role-Playing (RPG),True,Namco,True,79,M,2007,38.15,117.95,33.7,132,23.95,70.6666666666667,132.85,60.7666666666667,14,48.85,41.3,67.6833333333333,39.45,50,31.6833333333333,29.1333333333333,43.1666666666667,30,68,20.7833333333333
Kingdom Under Fire: Circle of Doom,True,1,True,True,"Action,Role-Playing (RPG)",True,Microsoft,True,55,E,2007,107.833333333333,240.7,55,6,44.7,184.333333333333,275.833333333333,119,3,92.8333333333333,76,76,76,1,76,9,9.5,9,2,8.5
Vampire Rain,True,1,True,True,Action,True,Microsoft,True,38,T,2007,10.8833333333333,11.6666666666667,10.5,3,10.0833333333333,0,0,0,0,0,0,0,0,0,0,10.8833333333333,11.6666666666667,10.5,3,10.0833333333333
All-Pro Football 2K8,True,6,True,True,Sports,True,2K,True,73,T,2007,12,12,12,1,12,0,0,0,0,0,0,0,0,0,0,12,12,12,1,12
Mercury Meltdown,True,2,True,True,Strategy,True,,True,77,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conan,True,1,True,True,"Action,Adventure",True,THQ,True,69,E,2007,7.18333333333333,13.2833333333333,6,28,5.56666666666667,16.5,18.25,16.5,2,14.75,7.66666666666667,8.6,8.75,3,6.71666666666667,6.3,8.76666666666667,6,23,5.35
Godzilla: Unleashed,True,1,True,True,Action,True,Atari,True,44,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA Live 08,True,1,True,True,Sports,True,EA,True,52,M,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conan,True,1,True,True,"Action,Adventure",True,THQ,True,69,E,2007,7.18333333333333,13.2833333333333,6,28,5.56666666666667,16.5,18.25,16.5,2,14.75,7.66666666666667,8.6,8.75,3,6.71666666666667,6.3,8.76666666666667,6,23,5.35
Spider-Man: Friend or Foe,True,2,True,True,Action,True,Activision,True,59,T,2007,11.1166666666667,17.5166666666667,9,17,7,17.15,20.8833333333333,16.4,6,12.9666666666667,6.9,8.41666666666667,6.81666666666667,4,5.4,8.35,10.5833333333333,8,7,6.83333333333333
College Hoops 2K8,True,7,True,True,Sports,True,2K,True,82,M,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA 08,True,4,True,True,Sports,True,Sony,True,63,M,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thrillville: Off the Rails,True,4,True,True,"Simulation,Strategy",True,,True,73,E,2007,12.15,21.4333333333333,9.63333333333333,7,7.73333333333333,10.75,11.3,10.75,2,10.1833333333333,32,32,32,1,32,7.88333333333333,9.08333333333333,8.5,4,6.38333333333333
Geometry Wars: Galaxies,True,1,True,True,Action,True,,True,79,T,2007,18.5,22.75,18.5,2,14.25,0,0,0,0,0,27,27,27,1,27,10,10,10,1,10
Rayman Raving Rabbids,True,1,True,True,Action,True,Ubisoft,True,56,M,2007,6.7,8.21666666666667,6.18333333333333,27,5.13333333333333,8.1,8.55,8.1,2,7.65,8.26666666666667,9.1,8.13333333333333,8,6.76666666666667,5.8,6.95,6,17,4.86666666666667
WordJong,True,1,True,True,Strategy,True,,True,77,M,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warhammer 40,000: Squad Command",True,1,True,True,Strategy,True,THQ,True,67,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beowulf: The Game,True,1,True,True,Action,True,Ubisoft,True,51,T,2007,10.85,14.2333333333333,8.08333333333333,5,7.81666666666667,0,0,0,0,0,8.08333333333333,8.08333333333333,8.08333333333333,1,8.08333333333333,11.5333333333333,15,10.5,4,8.6
The Golden Compass,True,1,True,True,Action,True,Sega,True,40,M,2007,8.56666666666667,12.1333333333333,7,5,6.38333333333333,0,0,0,0,0,16.5,16.5,16.5,1,16.5,6.58333333333333,7.1,6.98333333333333,4,5.88333333333333
Scarface: The World is Yours,True,1,True,True,"Action,Racing / Driving",True,,True,71,M,2007,24.7833333333333,32.45,23.0666666666667,25,18.3,29.55,34.8833333333333,28,8,23.6333333333333,25.5,31.1333333333333,23.0666666666667,11,21.1333333333333,17.1166666666667,19.45,17.1333333333333,6,14.9
Hot Wheels: Beat That!,True,1,True,True,"Action,Racing / Driving",True,Activision,True,43,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHL 2K8 ,True,1,True,True,Sports,True,2K,True,71,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA Street Homecourt,True,4,True,True,Sports,True,EA,True,81,E,2007,18.3166666666667,26.5,7.71666666666667,3,10.1166666666667,7.71666666666667,7.71666666666667,7.71666666666667,1,7.71666666666667,23.6166666666667,31.8,23.6166666666667,2,15.4166666666667,0,0,0,0,0
Geometry Wars: Galaxies,True,2,True,True,Action,True,,True,80,T,2007,18.5,22.75,18.5,2,14.25,0,0,0,0,0,27,27,27,1,27,10,10,10,1,10
Final Fantasy: Crystal Chronicles - Echoes of Time,True,1,True,True,Action,True,SquareEnix,True,75,T,2007,17.9333333333333,23.3166666666667,18.3666666666667,17,14.45,27,27,27,1,27,22.6,25.6333333333333,22.9666666666667,4,19.3833333333333,15.6166666666667,17.8333333333333,15.7,12,13.2
Godzilla Unleashed: Double Smash,True,1,True,True,Action,True,Atari,True,28,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MX vs. ATV Untamed,True,1,True,True,Racing / Driving,True,THQ,True,61,E,2007,12,12,12,1,12,0,0,0,0,0,0,0,0,0,0,12,12,12,1,12
WWE SmackDown vs. Raw 2008,True,1,True,True,Sports,True,THQ,True,61,T,2007,25.3166666666667,42.1,13.1,14,11.95,45.0333333333333,56.3833333333333,50.5,5,26.2333333333333,30.9,35.6833333333333,30.9,2,26.1166666666667,9.65,12.4,10,7,7.4
The BIGS,True,1,True,True,"Action,Simulation,Sports",True,2K,True,72,M,2007,16.8166666666667,30.0666666666667,10.1333333333333,4,6.91666666666667,46.6833333333333,46.6833333333333,46.6833333333333,1,46.6833333333333,0,0,0,0,0,6.86666666666667,11.7,0.533333333333333,3,2.03333333333333
Brave Story: New Traveler,True,1,True,True,Role-Playing (RPG),True,,True,76,T,2007,26.1666666666667,32.6,25.25,31,21.7333333333333,28.65,31.0166666666667,26,3,26.2833333333333,27.7,33.3833333333333,26.8666666666667,16,23.1333333333333,23.5,26.8333333333333,23.8333333333333,12,20.7166666666667
WipEout Pulse,True,1,True,True,"Action,Racing / Driving",True,Sony,True,82,T,2007,8.66666666666667,9.91666666666667,9,9,7.28333333333333,10,10,10,2,10,9.75,10.1333333333333,9.75,2,9.36666666666667,7.71666666666667,9.16666666666667,7,5,6.53333333333333
TimeShift,True,1,True,True,Action,True,,True,70,M,2007,8.5,11.85,8.91666666666667,78,6.35,9.06666666666667,9.51666666666667,9,5,8.51666666666667,10.2,12.55,10,9,8.71666666666667,8.21666666666667,10.65,8.4,64,6.15
Star Trek: Conquest,True,1,True,True,"Action,Strategy",True,,True,49,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beautiful Katamari,True,1,True,True,Action,True,Namco,True,73,M,2007,14.55,55.1333333333333,6,33,6.3,100,100,100,2,100,18.1166666666667,32.5166666666667,8,8,8.51666666666667,5.86666666666667,8.28333333333333,6,23,4.13333333333333
Hour of Victory,True,1,True,True,Action,True,Midway,True,37,M,2007,6.13333333333333,7.2,6.15,4,5.06666666666667,0,0,0,0,0,7,7,7,1,7,5.85,6.91666666666667,5.31666666666667,3,4.78333333333333
Fantastic Four: Rise of the Silver Surfer,True,4,True,True,Action,True,2K,True,47,M,2007,7.6,9.5,6.41666666666667,7,5.68333333333333,0,0,0,0,0,10.3333333333333,11.0833333333333,10,3,9.58333333333333,5.56666666666667,6.03333333333333,5.75,4,5.01666666666667
SEGA Rally Revo,True,2,True,True,"Racing / Driving,Simulation",True,Sega,True,77,E,2007,34,34,34,1,34,34,34,34,1,34,0,0,0,0,0,0,0,0,0,0
7 Wonders of the Ancient World,True,1,True,True,Strategy,True,,True,60,T,2007,7.48333333333333,11.8333333333333,4.85,4,4.46666666666667,0,0,0,0,0,0,0,0,0,0,7.48333333333333,11.8333333333333,4.85,4,4.46666666666667
Draglade,True,1,True,True,Action,True,,True,71,M,2007,4.91666666666667,6.01666666666667,4.06666666666667,4,4.23333333333333,0,0,0,0,0,7.56666666666667,7.56666666666667,7.56666666666667,1,7.56666666666667,4.03333333333333,4.05,4.06666666666667,3,4.01666666666667
Final Fantasy Fables: Chocobo Tales,True,1,True,True,Action,True,SquareEnix,True,75,M,2007,17.2,27.5666666666667,12.25,17,11.0666666666667,26.1,32.4666666666667,22.95,7,21.0833333333333,14.4666666666667,16.3166666666667,12,3,12.6166666666667,9.45,10.8333333333333,9.38333333333333,7,8.41666666666667
Marvel Trading Card Game,True,1,True,True,Strategy,True,Konami,True,61,M,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crazy Taxi: Fare Wars,True,1,True,True,"Action,Racing / Driving",True,Sega,True,64,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Golden Compass,True,1,True,True,Action,True,Sega,True,28,E,2007,8.56666666666667,12.1333333333333,7,5,6.38333333333333,0,0,0,0,0,16.5,16.5,16.5,1,16.5,6.58333333333333,7.1,6.98333333333333,4,5.88333333333333
Harry Potter and the Order of the Phoenix,True,1,True,True,Action,True,EA,True,52,E,2007,12.3833333333333,15.65,12.25,25,8.81666666666667,15.2,17.05,15,10,14.05,10,10,10,1,10,10.5333333333333,14.1333333333333,10,14,7.8
Bladestorm: The Hundred Years' War,True,1,True,True,"Action,Role-Playing (RPG),Strategy",True,,True,58,E,2007,51.25,53.1166666666667,51.25,2,49.3666666666667,0,0,0,0,0,51.25,53.1166666666667,51.25,2,49.3666666666667,0,0,0,0,0
Surf's Up,True,4,True,True,Sports,True,Ubisoft,True,61,E,2007,1.28333333333333,1.61666666666667,1.28333333333333,2,0.966666666666667,0,0,0,0,0,0,0,0,0,0,1.28333333333333,1.61666666666667,1.28333333333333,2,0.966666666666667
Blazing Angels 2: Secret Missions of WWII,True,2,True,True,Action,True,Ubisoft,True,72,M,2007,13,14.8666666666667,12.5,4,11.3666666666667,0,0,0,0,0,16,16.5,16,2,15.5,10,10,10,2,10
InuYasha: Secret of the Divine Jewel,True,1,True,True,Role-Playing (RPG),True,Namco,True,46,T,2007,9.56666666666667,9.56666666666667,9.56666666666667,1,9.56666666666667,0,0,0,0,0,9.56666666666667,9.56666666666667,9.56666666666667,1,9.56666666666667,0,0,0,0,0
The Settlers,True,1,True,True,Strategy,True,Ubisoft,True,39,T,2007,7.18333333333333,9.5,4.83333333333333,3,4.86666666666667,13,13,13,1,13,4.83333333333333,4.83333333333333,4.83333333333333,1,4.83333333333333,3.75,3.75,3.75,1,3.75
Shrek the Third,True,1,True,True,Action,True,Activision,True,57,T,2007,5.11666666666667,5.96666666666667,4.75,4,4.46666666666667,5.5,5.5,5.5,1,5.5,7,7,7,1,7,4,4,4,2,4
Ratatouille,True,1,True,True,Action,True,THQ,True,55,T,2007,13.2,19.8,12.5,6,7.66666666666667,15,15,15,2,15,26.75,26.75,26.75,1,26.75,7.5,9.36666666666667,10,3,5.61666666666667
Soldier of Fortune: Payback,True,1,True,True,Action,True,Activision,True,50,E,2007,3.78333333333333,5.75,3.25,16,2.6,0,0,0,0,0,7,7.5,7,2,6.5,3.33333333333333,4.08333333333333,3,14,2.43333333333333
Heatseeker,True,1,True,True,Action,True,,True,62,T,2007,9.75,9.75,9.75,1,9.75,0,0,0,0,0,0,0,0,0,0,9.75,9.75,9.75,1,9.75
NHL 2K8,True,7,True,True,Sports,True,,True,74,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCAA March Madness 08,True,4,True,True,Sports,True,EA,True,67,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantastic Four: Rise of the Silver Surfer,True,4,True,True,Action,True,2K,True,45,E,2007,7.6,9.5,6.41666666666667,7,5.68333333333333,0,0,0,0,0,10.3333333333333,11.0833333333333,10,3,9.58333333333333,5.56666666666667,6.03333333333333,5.75,4,5.01666666666667
Monster Madness: Battle for Suburbia,True,4,True,True,Action,True,,True,55,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro Evolution Soccer 2008,True,4,True,True,Sports,True,Konami,True,76,M,2007,63.8,76.65,70,3,50.95,78.2,82.3,78.2,2,74.1,35,35,35,1,35,0,0,0,0,0
Blazing Angels 2: Secret Missions of WWII,True,2,True,True,Action,True,Ubisoft,True,70,T,2007,13,14.8666666666667,12.5,4,11.3666666666667,0,0,0,0,0,16,16.5,16,2,15.5,10,10,10,2,10
Cake Mania,True,1,True,True,Action,True,,True,55,M,2007,6,7.08333333333333,5.86666666666667,4,4.96666666666667,6.21666666666667,7.28333333333333,6.41666666666667,3,5.15,0,0,0,0,0,5.33333333333333,5.33333333333333,5.33333333333333,1,5.33333333333333
River King: Mystic Valley,True,1,True,True,"Adventure,Simulation,Sports",True,,True,54,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touch Detective 2 1/2,True,1,True,True,Adventure,True,,True,67,T,2007,6.63333333333333,7.48333333333333,6.63333333333333,9,5.81666666666667,7.4,7.78333333333333,7.35,3,7,8.35,8.35,8.35,1,8.35,5.83333333333333,6.61666666666667,5.65,5,5.36666666666667
7 Wonders of the Ancient World,True,1,True,True,Strategy,True,,True,51,E,2007,7.48333333333333,11.8333333333333,4.85,4,4.46666666666667,0,0,0,0,0,0,0,0,0,0,7.48333333333333,11.8333333333333,4.85,4,4.46666666666667
Brooktown High,True,1,True,True,Simulation,True,Konami,True,51,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crush,True,1,True,True,Action,True,Sega,True,83,E,2007,6.88333333333333,8.11666666666667,6.6,6,5.71666666666667,9.5,9.5,9.5,1,9.5,7.66666666666667,7.9,7.66666666666667,2,7.43333333333333,5.5,5.81666666666667,5.8,3,5.16666666666667
Jackass: The Game,True,1,True,True,Action,True,,True,58,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sims 2: Castaway,True,1,True,True,Simulation,True,EA,True,64,T,2007,8,8,8,1,8,0,0,0,0,0,8,8,8,1,8,0,0,0,0,0
Test Drive Unlimited,True,1,True,True,Racing / Driving,True,Atari,True,80,M,2007,53.4,101.966666666667,38.5,22,32.9666666666667,112.666666666667,132.166666666667,100,3,93.1666666666667,55.6666666666667,96.4166666666667,50,11,41.4166666666667,28.0833333333333,32.0166666666667,30,8,24.5166666666667
Thrillville: Off the Rails,True,1,True,True,"Simulation,Strategy",True,,True,72,T,2007,12.15,21.4333333333333,9.63333333333333,7,7.73333333333333,10.75,11.3,10.75,2,10.1833333333333,32,32,32,1,32,7.88333333333333,9.08333333333333,8.5,4,6.38333333333333
Victorious Boxers: Revolution,True,1,True,True,"Action,Simulation,Sports",True,Ubisoft,True,59,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bladestorm: The Hundred Years' War,True,1,True,True,"Action,Role-Playing (RPG),Strategy",True,,True,63,T,2007,51.25,53.1166666666667,51.25,2,49.3666666666667,0,0,0,0,0,51.25,53.1166666666667,51.25,2,49.3666666666667,0,0,0,0,0
Looney Tunes: Acme Arsenal,True,4,True,True,Action,True,,True,40,M,2007,3.83333333333333,4.46666666666667,3.15,3,3.2,0,0,0,0,0,0,0,0,0,0,3.83333333333333,4.46666666666667,3.15,3,3.2
SEGA Rally Revo,True,2,True,True,"Racing / Driving,Simulation",True,Sega,True,75,T,2007,34,34,34,1,34,34,34,34,1,34,0,0,0,0,0,0,0,0,0,0
Death Jr. and the Science Fair of Doom,True,1,True,True,Action,True,Konami,True,47,M,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indianapolis 500 Legends,True,1,True,True,Racing / Driving,True,,True,51,T,2007,14.5,14.5,14.5,1,14.5,14.5,14.5,14.5,1,14.5,0,0,0,0,0,0,0,0,0,0
Worms: Open Warfare 2,True,1,True,True,"Action,Strategy",True,THQ,True,81,E,2007,9.11666666666667,9.55,9.11666666666667,2,8.68333333333333,10,10,10,1,10,0,0,0,0,0,8.25,8.25,8.25,1,8.25
Alien Syndrome,True,1,True,True,Action,True,Sega,True,51,E,2007,2.78333333333333,2.98333333333333,3,3,2.56666666666667,2.25,2.25,2.25,1,2.25,0,0,0,0,0,3.05,3.06666666666667,3.05,2,3.01666666666667
BlackSite: Area 51,True,1,True,True,Action,True,Midway,True,56,E,2007,5.81666666666667,7.9,5.8,30,4.68333333333333,6.8,7.4,6.8,2,6.21666666666667,5.86666666666667,6.21666666666667,6,4,5.46666666666667,5.73333333333333,7.81666666666667,5.53333333333333,24,4.58333333333333
Code Lyoko: Quest for Infinity,True,1,True,True,Action,True,,True,58,T,2007,5.8,5.8,5.8,1,5.8,0,0,0,0,0,0,0,0,0,0,5.8,5.8,5.8,1,5.8
Super Swing Golf Season 2,True,1,True,True,Sports,True,,True,70,M,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FlatOut: Ultimate Carnage,True,1,True,True,Racing / Driving,True,,True,80,E,2007,21.8,32,23,21,16.45,40.8,41.2166666666667,40.8,2,40.4,20.9833333333333,26.2333333333333,24,13,16.8333333333333,17.25,21.9333333333333,14.5,6,13.1833333333333
Zoids Assault,True,1,True,True,"Role-Playing (RPG),Strategy",True,,True,46,M,2007,12.05,12.5666666666667,12.05,2,11.5166666666667,13.1,13.1,13.1,1,13.1,0,0,0,0,0,11,11,11,1,11
Alien Syndrome,True,4,True,True,Action,True,Sega,True,48,E,2007,2.78333333333333,2.98333333333333,3,3,2.56666666666667,2.25,2.25,2.25,1,2.25,0,0,0,0,0,3.05,3.06666666666667,3.05,2,3.01666666666667
Tetris Evolution,True,4,True,True,Strategy,True,THQ,True,52,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heroes of Mana,True,1,True,True,Strategy,True,SquareEnix,True,66,T,2007,27.0166666666667,32,27.0166666666667,2,22.0166666666667,37,37,37,1,37,0,0,0,0,0,17.0333333333333,17.0333333333333,17.0333333333333,1,17.0333333333333
Myst,True,1,True,True,Adventure,True,Midway,True,43,E,2007,7.86666666666667,12.7166666666667,7.05,26,5.71666666666667,9.66666666666667,13.6,8.71666666666667,6,7.35,8.76666666666667,9.43333333333333,9,3,8.1,7.06666666666667,10.2833333333333,6.06666666666667,17,5.28333333333333
Coded Arms: Contagion,True,1,True,True,Action,True,Konami,True,56,E,2007,9.85,10.45,10,3,9.25,0,0,0,0,0,0,0,0,0,0,9.85,10.45,10,3,9.25
King of Clubs,True,1,True,True,Sports,True,,True,35,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F.E.A.R. Files,True,1,True,True,Action,True,,True,66,E,2007,11.5833333333333,15.3833333333333,10,9,9.88333333333333,0,0,0,0,0,13.75,16.5,12.25,3,11,10.5,12.1166666666667,10,6,9.61666666666667
Ontamarama,True,1,True,True,Action,True,,True,71,M,2007,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Retro Game Challenge,True,1,True,True,"Action,Racing / Driving,Role-Playing (RPG)",True,Namco,True,77,T,2007,11.7166666666667,15.5,10.3333333333333,14,9.2,20,20,20,1,20,10.9333333333333,11.85,10.3333333333333,5,10.3166666666667,11.1666666666667,14.8166666666667,9.75,8,8.91666666666667
Ultimate Mortal Kombat 3,True,1,True,True,Action,True,Midway,True,73,E,2007,3.85,11.45,2,21,1.55,8.38333333333333,10.1666666666667,8,3,6.58333333333333,8.4,13.6,6,5,5.1,1.06666666666667,1.6,1,13,0.616666666666667
"Warhammer 40,000: Squad Command",True,1,True,True,Strategy,True,THQ,True,57,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juiced 2: Hot Import Nights,True,1,True,True,Racing / Driving,True,THQ,True,73,E,2007,16.45,18,15.6,8,15,0,0,0,0,0,17.4166666666667,18.6833333333333,17.35,4,16.1833333333333,15.5,16.6166666666667,15,4,14.6166666666667
Pursuit Force: Extreme Justice,True,1,True,True,"Action,Racing / Driving",True,Sony,True,73,E,2007,8.5,10.1166666666667,8,7,5.11666666666667,0,0,0,0,0,11,11.5,11,2,10.5,7.5,9.61666666666667,8,5,4.86666666666667
Medal of Honor: Vanguard,True,1,True,True,Action,True,EA,True,56,T,2007,3.55,4.28333333333333,3.63333333333333,7,2.88333333333333,0,0,0,0,0,0,0,0,0,0,3.55,4.28333333333333,3.63333333333333,7,2.88333333333333
World Series of Poker 2008: Battle for the Brac...,True,1,True,True,Simulation,True,Activision,True,74,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro Evolution Soccer 2008,True,7,True,True,Sports,True,Konami,True,74,E,2007,63.8,76.65,70,3,50.95,78.2,82.3,78.2,2,74.1,35,35,35,1,35,0,0,0,0,0
Worms: Open Warfare 2,True,4,True,True,"Action,Strategy",True,THQ,True,80,T,2007,9.11666666666667,9.55,9.11666666666667,2,8.68333333333333,10,10,10,1,10,0,0,0,0,0,8.25,8.25,8.25,1,8.25
Surf's Up,True,4,True,True,Sports,True,Ubisoft,True,59,E,2007,1.28333333333333,1.61666666666667,1.28333333333333,2,0.966666666666667,0,0,0,0,0,0,0,0,0,0,1.28333333333333,1.61666666666667,1.28333333333333,2,0.966666666666667
